
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
2.4630,0.0321,0.3051,0.9775,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4760,0.0394,0.3008,0.9775,0.0654,0.0542,0.1013,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4840,0.0394,0.3008,0.9775,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4880,0.0394,0.3008,0.9775,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.4920,0.0292,0.2802,0.9879,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5090,0.0523,0.3015,0.9868,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5290,0.0494,0.2930,0.9721,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5350,0.0494,0.2930,0.9721,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5480,0.0488,0.2951,0.9590,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5690,0.0389,0.2938,0.9540,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.5870,0.0350,0.2971,0.9586,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6070,0.0251,0.3011,0.9534,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6320,0.0183,0.3102,0.9494,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6440,0.0141,0.3147,0.9664,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6610,0.0141,0.3147,0.9664,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6640,0.0150,0.3188,0.9733,-0.0307,-0.0472,-0.0152,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6790,0.0150,0.3188,0.9733,0.0846,-0.0269,0.0201,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6800,0.0150,0.3188,0.9733,0.0846,-0.0269,0.0201,973.3452,12.0000,0.000000,0.000000,0.000000,
2.6850,0.0167,0.3134,0.9851,0.0846,-0.0269,0.0201,973.3452,12.0000,0.000000,0.000000,0.000000,
2.7120,0.0369,0.3199,0.9699,0.0846,-0.0269,0.0201,973.3452,12.0000,0.000000,0.000000,0.000000,
2.7230,0.0403,0.3152,0.9461,0.0846,-0.0269,0.0201,973.3452,12.0000,0.000000,0.000000,0.000000,
2.7320,0.0403,0.3152,0.9461,0.0846,-0.0269,0.0201,973.3322,12.0000,0.000000,0.000000,0.000000,
2.7930,0.0547,0.3088,0.9420,0.0846,-0.0269,0.0201,973.3322,12.0000,0.000000,0.000000,0.000000,
2.7940,0.0479,0.3134,0.9345,0.0846,-0.0269,0.0201,973.3322,12.0000,0.000000,0.000000,0.000000,
2.7950,0.0479,0.3134,0.9345,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.7960,0.0507,0.3145,0.9318,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8020,0.0535,0.3073,0.9188,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8220,0.0502,0.3008,0.9299,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8420,0.0511,0.3037,0.9602,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8650,0.0466,0.3028,0.9603,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8720,0.0466,0.3028,0.9603,0.0846,-0.0269,0.0201,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8790,0.0466,0.3028,0.9603,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8830,0.0466,0.3028,0.9603,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.8870,0.0548,0.2935,0.9440,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9040,0.0588,0.2945,0.9361,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9240,0.0446,0.3054,0.9223,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9380,0.0446,0.3054,0.9223,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9440,0.0473,0.3083,0.9293,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9590,0.0404,0.3104,0.9345,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
2.9790,0.0440,0.3110,0.9384,-0.0179,-0.0750,-0.0472,973.3322,13.0000,0.000000,0.000000,0.000000,
