
time,gfx,gFy,gFz,wx,wy,wz,p,I,Latitude,Longitude,Speed (m/s),
1.6320,-0.0069,0.4283,0.9072,-0.1407,0.0542,-0.0066,973.3408,3492.0000,0.000000,0.000000,0.000000,
1.6490,-0.0069,0.4283,0.9072,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.6540,-0.0095,0.4185,0.9047,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.6720,0.0138,0.3996,0.8952,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.6870,0.0138,0.3996,0.8952,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.6920,0.0485,0.3758,0.9033,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.6960,0.0485,0.3758,0.9033,-0.1407,0.0542,-0.0066,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.7000,0.0485,0.3758,0.9033,0.0291,-0.0793,0.1365,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.7160,0.0758,0.3581,0.9118,0.0291,-0.0793,0.1365,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.7300,0.0853,0.3521,0.9200,0.0291,-0.0793,0.1365,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.7500,0.0791,0.3584,0.9321,0.0291,-0.0793,0.1365,973.3408,3300.0000,0.000000,0.000000,0.000000,
1.7610,0.0791,0.3584,0.9321,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
1.7700,0.0622,0.3670,0.9443,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
1.7930,0.0443,0.3715,0.9540,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
1.8090,0.0222,0.3713,0.9615,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
1.8260,0.0183,0.3762,0.9359,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
1.8450,0.0188,0.3830,0.9013,0.0291,-0.0793,0.1365,973.3932,3300.0000,0.000000,0.000000,0.000000,
